time[us]	ref_X[V]	ref_Y[V]	sig_I[V]
1888117631	1.3892	1.2082	1.3885
1888118031	1.6027	1.0823	1.6021
1888118431	1.8411	1.0127	1.8349
1888118831	2.0894	1.0040	2.0815
1888119231	2.3316	1.0566	2.3314
1888119631	2.5539	1.1674	2.5481
1888120031	2.7416	1.3292	2.7391
1888120431	2.8841	1.5327	2.8753
1888120831	2.9719	1.7645	2.9615
1888121231	2.9999	2.0118	2.9930
1888121631	2.9662	2.2578	2.9551
1888122031	2.8731	2.4876	2.8415
1888122431	2.7260	2.6877	2.7149
1888122831	2.5346	2.8451	2.5320
1888123231	2.3098	2.9508	2.3064
1888123631	2.0664	2.9978	2.0574
1888124031	1.8185	2.9834	1.8116
1888124431	1.5822	2.9085	1.5747
1888124831	1.3712	2.7775	1.3651
1888125231	1.1989	2.5986	1.1967
1888125631	1.0763	2.3832	1.0702
1888126031	1.0104	2.1437	0.9719
1888126431	1.0054	1.8959	0.9985
1888126831	1.0618	1.6540	1.0492
1888127231	1.1757	1.4338	1.1717
1888127631	1.3407	1.2482	1.3361
1888128031	1.5463	1.1089	1.5424
1888128431	1.7794	1.0246	1.7713
1888128831	2.0266	1.0004	2.0267
1888129231	2.2716	1.0376	2.2685
1888129631	2.5004	1.1342	2.4917
1888130031	2.6980	1.2839	2.6875
1888130431	2.8530	1.4780	2.8407
1888130831	2.9553	1.7043	2.9414
1888131231	2.9987	1.9484	2.9897
1888131631	2.9805	2.1966	2.9752
1888132031	2.9020	2.4317	2.8995
1888132431	2.7678	2.6407	2.7560
1888132831	2.5866	2.8099	2.5788
1888133231	2.3689	2.9295	2.3442
1888133631	2.1290	2.9916	2.1146
1888134031	1.8806	2.9929	1.8768
1888134431	1.6396	2.9328	1.6335
1888134831	1.4213	2.8155	1.4167
1888135231	1.2381	2.6477	1.2338
1888135631	1.1022	2.4405	1.0952
1888136031	1.0214	2.2056	1.0146
1888136431	1.0009	1.9586	0.9678
1888136831	1.0419	1.7136	1.0379
1888137231	1.1420	1.4863	1.1363
1888137631	1.2947	1.2911	1.2910
1888138031	1.4912	1.1391	1.4868
1888138431	1.7185	1.0404	1.7076
1888138831	1.9637	1.0007	1.9558
1888139231	2.2106	1.0224	2.2073
1888139631	2.4450	1.1045	2.4321
1888140031	2.6520	1.2418	2.6400
1888140431	2.8185	1.4254	2.8133
1888140831	2.9348	1.6449	2.9309
1888141231	2.9934	1.8857	2.9849
1888141631	2.9909	2.1346	2.9809
1888142031	2.9274	2.3742	2.9204
1888142431	2.8065	2.5912	2.8020
1888142831	2.6364	2.7714	2.6078
1888143231	2.4266	2.9044	2.4160
1888143631	2.1906	2.9817	2.1895
1888144031	1.9433	2.9984	1.9357
1888144431	1.6990	2.9536	1.6923
1888144831	1.4737	2.8503	1.4675
1888145231	1.2804	2.6943	1.2765
1888145631	1.1317	2.4960	1.1274
1888146031	1.0362	2.2667	1.0412
1888146431	1.0002	2.0210	0.9928
1888146831	1.0258	1.7744	1.0162
1888147231	1.1114	1.5413	1.1081
1888147631	1.2515	1.3368	1.2467
1888148031	1.4381	1.1728	1.4328
1888148431	1.6588	1.0600	1.6512
1888148831	1.9010	1.0049	1.8905
1888149231	2.1493	1.0112	2.1412
1888149631	2.3879	1.0783	2.3757
1888150031	2.6031	1.2023	2.5900
1888150431	2.7807	1.3751	2.7722
1888150831	2.9107	1.5868	2.9059
1888151231	2.9843	1.8235	2.9728
1888151631	2.9974	2.0720	2.9825
1888152031	2.9490	2.3151	2.9406
1888152431	2.8421	2.5393	2.8108
1888152831	2.6832	2.7302	2.6755
1888153231	2.4826	2.8758	2.4740
1888153631	2.2519	2.9678	2.2435
1888154031	2.0061	3.0000	1.9977
1888154431	1.7595	2.9706	1.7527
1888154831	1.5282	2.8817	1.5263
1888155231	1.3254	2.7382	1.3208
1888155631	1.1643	2.5492	1.1580
1888156031	1.0549	2.3268	1.0516
1888156431	1.0035	2.0838	0.9944
1888156831	1.0135	1.8361	1.0081
1888157231	1.0843	1.5980	1.0742
1888157631	1.2113	1.3852	1.2056
1888158031	1.3872	1.2098	1.3837
1888158431	1.6008	1.0831	1.5948
1888158831	1.8386	1.0131	1.8293
1888159231	2.0868	1.0038	2.0759
1888159631	2.3292	1.0557	2.3402
1888160031	2.5517	1.1660	2.5505
1888160431	2.7399	1.3273	2.7359
1888160831	2.8829	1.5304	2.8793
1888161231	2.9713	1.7620	2.9575
1888161631	3.0000	2.0092	2.9970
1888162031	2.9668	2.2554	2.9623
1888162431	2.8743	2.4853	2.8673
1888162831	2.7278	2.6858	2.7214
1888163231	2.5367	2.8438	2.5304
1888163631	2.3122	2.9500	2.3015
1888164031	2.0690	2.9976	2.0638
1888164431	1.8210	2.9838	1.8116
1888164831	1.5840	2.9094	1.5795
1888165231	1.3731	2.7791	1.3643
1888165631	1.2005	2.6006	1.1927
1888166031	1.0773	2.3855	1.0742
1888166431	1.0107	2.1462	1.0041
1888166831	1.0052	1.8984	1.0009
1888167231	1.0609	1.6564	1.0541
1888167631	1.1745	1.4355	1.1677
1888168031	1.3387	1.2498	1.3337
1888168431	1.5440	1.1100	1.5352
1888168831	1.7769	1.0252	1.7729
1888169231	2.0240	1.0003	2.0098
1888169631	2.2692	1.0369	2.2588
1888170031	2.4982	1.1330	2.4877
1888170431	2.6962	1.2821	2.6811
1888170831	2.8516	1.4758	2.8447
1888171231	2.9545	1.7019	2.9478
1888171631	2.9985	1.9458	2.9978
1888172031	2.9810	2.1941	2.9752
1888172431	2.9031	2.4294	2.8922
1888172831	2.7694	2.6387	2.7665
1888173231	2.5887	2.8084	2.5804
1888173631	2.3713	2.9285	2.3668
1888174031	2.1310	2.9914	2.1242
1888174431	1.8832	2.9932	1.8777
1888174831	1.6420	2.9337	1.6367
1888175231	1.4234	2.8170	1.4232
1888175631	1.2398	2.6497	1.2330
1888176031	1.1034	2.4427	1.0968
1888176431	1.0219	2.2081	1.0170
1888176831	1.0008	1.9606	0.9977
1888177231	1.0412	1.7161	1.0371
1888177631	1.1407	1.4885	1.1363
1888178031	1.2929	1.2929	1.2870
1888178431	1.4890	1.1404	1.4900
1888178831	1.7161	1.0412	1.7141
1888179231	1.9611	1.0008	1.9478
1888179631	2.2081	1.0219	2.2016
1888180031	2.4427	1.1034	2.4329
1888180431	2.6501	1.2401	2.6416
1888180831	2.8170	1.4234	2.8036
1888181231	2.9339	1.6425	2.9212
1888181631	2.9932	1.8832	2.9841
1888182031	2.9912	2.1320	2.9785
1888182431	2.9283	2.3718	2.9204
1888182831	2.8081	2.5891	2.7955
1888183231	2.6379	2.7701	2.6239
1888183631	2.4289	2.9033	2.4216
1888184031	2.1931	2.9812	2.1879
1888184431	1.9458	2.9985	1.9413
1888184831	1.7014	2.9544	1.6931
1888185231	1.4758	2.8516	1.4715
1888185631	1.2821	2.6962	1.2725
1888186031	1.1327	2.4978	1.1185
1888186431	1.0369	2.2692	1.0307
1888186831	1.0003	2.0235	0.9743
1888187231	1.0252	1.7769	1.0210
1888187631	1.1103	1.5436	1.1024
1888188031	1.2498	1.3387	1.2402
1888188431	1.4360	1.1743	1.4288
1888188831	1.6564	1.0609	1.6488
1888189231	1.8984	1.0052	1.8889
1888189631	2.1467	1.0108	2.1267
1888190031	2.3855	1.0773	2.3829
1888190431	2.6010	1.2008	2.5981
1888190831	2.7791	1.3731	2.7714
1888191231	2.9096	1.5845	2.8785
1888191631	2.9838	1.8210	2.9672
1888192031	2.9976	2.0695	2.9889
1888192431	2.9497	2.3132	2.9100
1888192831	2.8435	2.5372	2.8350
1888193231	2.6851	2.7285	2.6747
1888193631	2.4849	2.8746	2.4700
1888194031	2.2544	2.9671	2.2403
1888194431	2.0087	3.0000	2.0018
1888194831	1.7620	2.9713	1.7584
1888195231	1.5300	2.8826	1.5271
1888195631	1.3273	2.7399	1.3184
1888196031	1.1657	2.5513	1.1604
1888196431	1.0557	2.3292	1.0525
1888196831	1.0037	2.0863	0.9968
1888197231	1.0131	1.8386	1.0057
1888197631	1.0833	1.6004	1.0774
1888198031	1.2098	1.3872	1.2032
1888198431	1.3852	1.2113	1.3796
1888198831	1.5985	1.0841	1.5964
1888199231	1.8361	1.0135	1.8269
1888199631	2.0843	1.0036	2.0727
1888200031	2.3268	1.0549	2.3168
1888200431	2.5496	1.1646	2.5368
1888200831	2.7382	1.3254	2.7262
1888201231	2.8817	1.5282	2.8721
1888201631	2.9708	1.7600	2.9640
1888202031	3.0000	2.0066	2.9881
1888202431	2.9675	2.2529	2.9591
1888202831	2.8756	2.4831	2.8592
1888203231	2.7295	2.6840	2.7166
1888203631	2.5389	2.8424	2.5320
1888204031	2.3147	2.9492	2.3120
1888204431	2.0710	2.9975	2.0590
1888204831	1.8235	2.9843	1.8180
1888205231	1.5864	2.9104	1.5779
1888205631	1.3751	2.7807	1.3716
1888206031	1.2020	2.6027	1.1951
1888206431	1.0783	2.3879	1.0758
1888206831	1.0111	2.1488	1.0017
1888207231	1.0049	1.9010	1.0001
1888207631	1.0600	1.6588	1.0549
1888208031	1.1731	1.4376	1.1717
1888208431	1.3368	1.2515	1.3256
1888208831	1.5417	1.1112	1.5336
1888209231	1.7744	1.0258	1.7584
1888209631	2.0215	1.0002	2.0114
1888210031	2.2667	1.0362	2.2629
1888210431	2.4960	1.1317	2.4861
1888210831	2.6947	1.2807	2.6811
1888211231	2.8503	1.4737	2.8366
1888211631	2.9538	1.6995	2.9398
1888212031	2.9984	1.9433	2.9946
1888212431	2.9815	2.1916	2.9664
1888212831	2.9042	2.4271	2.8922
1888213231	2.7711	2.6368	2.7593
1888213631	2.5903	2.8071	2.5836
1888214031	2.3737	2.9276	2.3692
1888214431	2.1336	2.9910	2.1267
1888214831	1.8857	2.9934	1.8857
1888215231	1.6444	2.9346	1.6375
1888215631	1.4254	2.8185	1.4175
1888216031	1.2415	2.6516	1.2386
1888216431	1.1045	2.4450	1.0952
1888216831	1.0224	2.2106	0.9904
1888217231	1.0007	1.9632	0.9944
1888217631	1.0404	1.7185	1.0283
1888218031	1.1394	1.4907	1.1347
1888218431	1.2911	1.2947	1.2853
1888218831	1.4868	1.1417	1.4779
1888219231	1.7136	1.0419	1.7084
1888219631	1.9586	1.0009	1.9325
1888220031	2.2061	1.0215	2.2040
1888220431	2.4405	1.1022	2.4361
1888220831	2.6481	1.2385	2.6392
1888221231	2.8155	1.4213	2.8052
1888221631	2.9330	1.6401	2.9204
1888222031	2.9929	1.8806	2.9801
1888222431	2.9916	2.1295	2.9768
1888222831	2.9291	2.3699	2.9084
1888223231	2.8096	2.5870	2.7955
1888223631	2.6399	2.7684	2.6287
1888224031	2.4312	2.9022	2.4345
1888224431	2.1956	2.9807	2.1823
1888224831	1.9484	2.9987	1.9437
1888225231	1.7038	2.9551	1.7012
1888225631	1.4780	2.8530	1.4755
1888226031	1.2839	2.6980	1.2733
1888226431	1.1340	2.5000	1.1322
1888226831	1.0376	2.2716	1.0331
1888227231	1.0003	2.0261	0.9944
1888227631	1.0246	1.7794	1.0154
1888228031	1.1091	1.5458	1.1032
1888228431	1.2482	1.3407	1.2426
1888228831	1.4338	1.1757	1.4264
1888229231	1.6545	1.0616	1.6488
1888229631	1.8959	1.0054	1.8914
1888230031	2.1442	1.0105	2.1331
1888230431	2.3832	1.0763	2.3765
1888230831	2.5990	1.1992	2.5651
1888231231	2.7775	1.3712	2.7714
1888231631	2.9085	1.5822	2.8971
1888232031	2.9835	1.8190	2.9712
1888232431	2.9978	2.0669	2.9922
1888232831	2.9505	2.3108	2.9486
1888233231	2.8449	2.5350	2.8415
1888233631	2.6869	2.7267	2.6763
1888234031	2.4871	2.8733	2.4869
1888234431	2.2568	2.9665	2.2475
1888234831	2.0112	2.9999	2.0042
1888235231	1.7645	2.9719	1.7536
1888235631	1.5322	2.8838	1.5223
1888236031	1.3292	2.7416	1.3256
1888236431	1.1671	2.5534	1.1637
1888236831	1.0566	2.3316	1.0533
1888237231	1.0040	2.0889	0.9960
1888237631	1.0127	1.8411	1.0057
1888238031	1.0823	1.6027	1.0758
1888238431	1.2085	1.3888	1.2015
1888238831	1.3832	1.2129	1.3812
1888239231	1.5962	1.0852	1.5908
1888239631	1.8336	1.0139	1.8245
1888240031	2.0817	1.0033	2.0751
1888240431	2.3243	1.0541	2.3072
1888240831	2.5475	1.1632	2.5409
1888241231	2.7368	1.3239	2.7270
1888241631	2.8805	1.5259	2.8721
1888242031	2.9702	1.7575	2.9607
1888242431	3.0000	2.0041	2.9930
1888242831	2.9681	2.2504	2.9575
1888243231	2.8768	2.4808	2.8664
1888243631	2.7313	2.6821	2.7158
1888244031	2.5410	2.8410	2.5344
1888244431	2.3171	2.9484	2.3104
1888244831	2.0736	2.9973	2.0622
1888245231	1.8260	2.9847	1.8188
1888245631	1.5887	2.9115	1.5521
1888246031	1.3771	2.7823	1.3740
1888246431	1.2035	2.6047	1.1951
1888246831	1.0793	2.3902	1.0758
1888247231	1.0115	2.1513	1.0065
1888247631	1.0047	1.9030	0.9993
1888248031	1.0591	1.6612	1.0533
1888248431	1.1717	1.4398	1.1629
1888248831	1.3349	1.2532	1.3329
1888249231	1.5395	1.1124	1.5287
1888249631	1.7719	1.0264	1.7705
1888250031	2.0189	1.0002	2.0147
1888250431	2.2647	1.0357	2.2564
1888250831	2.4938	1.1304	2.4885
1888251231	2.6929	1.2789	2.6884
1888251631	2.8489	1.4715	2.8471
1888252031	2.9530	1.6970	2.9422
1888252431	2.9982	1.9407	2.9817
1888252831	2.9820	2.1891	2.9728
1888253231	2.9053	2.4248	2.9035
1888253631	2.7727	2.6348	2.7633
1888254031	2.5924	2.8056	2.5844
1888254431	2.3761	2.9266	2.3692
1888254831	2.1361	2.9907	2.1251
1888255231	1.8883	2.9937	1.8728
1888255631	1.6468	2.9355	1.6391
1888256031	1.4275	2.8199	1.4191
1888256431	1.2431	2.6536	1.2346
1888256831	1.1054	2.4469	1.1000
1888257231	1.0230	2.2131	1.0186
1888257631	1.0006	1.9657	0.9880
1888258031	1.0397	1.7210	1.0315
1888258431	1.1381	1.4929	1.1322
1888258831	1.2893	1.2965	1.2829
1888259231	1.4846	1.1431	1.4860
1888259631	1.7117	1.0425	1.6842
1888260031	1.9560	1.0010	1.9494
1888260431	2.2036	1.0209	2.1984
1888260831	2.4382	1.1011	2.4377
1888261231	2.6462	1.2368	2.6408
1888261631	2.8140	1.4192	2.8108
1888262031	2.9321	1.6377	2.9277
1888262431	2.9925	1.8781	2.9833
1888262831	2.9919	2.1270	2.9817
1888263231	2.9300	2.3675	2.9261
1888263631	2.8111	2.5850	2.8012
1888264031	2.6419	2.7668	2.6295
1888264431	2.4336	2.9011	2.4224
1888264831	2.1981	2.9802	2.1911
1888265231	1.9509	2.9988	1.9494
1888265631	1.7063	2.9559	1.7004
1888266031	1.4798	2.8540	1.4731
1888266431	1.2857	2.6998	1.2805
1888266831	1.1353	2.5022	1.1314
1888267231	1.0383	2.2741	1.0379
1888267631	1.0004	2.0286	0.9968
1888268031	1.0241	1.7819	1.0162
1888268431	1.1079	1.5481	1.1032
1888268831	1.2468	1.3422	1.2386
1888269231	1.4317	1.1772	1.4240
1888269631	1.6521	1.0625	1.6448
1888270031	1.8933	1.0057	1.8833
1888270431	2.1417	1.0101	2.1363
1888270831	2.3808	1.0753	2.3708
1888271231	2.5969	1.1977	2.5925
1888271631	2.7759	1.3692	2.7689
1888272031	2.9075	1.5799	2.8955
1888272431	2.9830	1.8165	2.9720
1888272831	2.9979	2.0644	2.9889
1888273231	2.9513	2.3083	2.9495
1888273631	2.8462	2.5328	2.8310
1888274031	2.6888	2.7250	2.6811
1888274431	2.4893	2.8721	2.4595
1888274831	2.2593	2.9658	2.2556
1888275231	2.0133	2.9999	2.0082
1888275631	1.7670	2.9725	1.7600
1888276031	1.5345	2.8850	1.5303
1888276431	1.3311	2.7434	1.3264
1888276831	1.1685	2.5556	1.1629
1888277231	1.0574	2.3340	1.0476
1888277631	1.0042	2.0914	0.9993
1888278031	1.0124	1.8432	1.0073
1888278431	1.0813	1.6051	1.0758
1888278831	1.2070	1.3908	1.1975
1888279231	1.3811	1.2145	1.3804
1888279631	1.5938	1.0862	1.5819
1888280031	1.8311	1.0144	1.8253
1888280431	2.0792	1.0031	2.0727
1888280831	2.3219	1.0532	2.3128
1888281231	2.5453	1.1618	2.5280
1888281631	2.7351	1.3220	2.7238
1888282031	2.8793	1.5237	2.8769
1888282431	2.9695	1.7550	2.9632
1888282831	3.0000	2.0015	2.9881
1888283231	2.9688	2.2479	2.9551
1888283631	2.8780	2.4786	2.8656
1888284031	2.7330	2.6802	2.7254
1888284431	2.5428	2.8399	2.5328
1888284831	2.3195	2.9476	2.3168
1888285231	2.0761	2.9971	2.0767
1888285631	1.8285	2.9852	1.8245
1888286031	1.5910	2.9125	1.5795
1888286431	1.3791	2.7839	1.3756
1888286831	1.2051	2.6067	1.1991
1888287231	1.0801	2.3921	1.0525
1888287631	1.0119	2.1538	1.0073
1888288031	1.0045	1.9055	0.9977
1888288431	1.0583	1.6636	1.0525
1888288831	1.1702	1.4419	1.1645
1888289231	1.3330	1.2549	1.3305
1888289631	1.5372	1.1135	1.5489
1888290031	1.7694	1.0269	1.7608
1888290431	2.0164	1.0001	2.0074
1888290831	2.2623	1.0350	2.2596
1888291231	2.4916	1.1292	2.4869
1888291631	2.6910	1.2772	2.6875
1888292031	2.8476	1.4693	2.8527
1888292431	2.9522	1.6946	2.9430
1888292831	2.9981	1.9382	2.9849
1888293231	2.9824	2.1866	2.9680
1888293631	2.9062	2.4229	2.9027
1888294031	2.7743	2.6328	2.7673
1888294431	2.5945	2.8041	2.5900
1888294831	2.3784	2.9256	2.3765
1888295231	2.1386	2.9903	2.1355
1888295631	1.8908	2.9940	1.8817
1888296031	1.6492	2.9364	1.6391
1888296431	1.4292	2.8211	1.4183
1888296831	1.2448	2.6555	1.2402
1888297231	1.1065	2.4492	1.1008
1888297631	1.0235	2.2156	1.0186
1888298031	1.0005	1.9683	0.9952
1888298431	1.0390	1.7234	1.0331
1888298831	1.1368	1.4951	1.1298
1888299231	1.2875	1.2983	1.2797
1888299631	1.4824	1.1444	1.4796
1888300031	1.7092	1.0432	1.6996
1888300431	1.9535	1.0011	1.9445
1888300831	2.2011	1.0204	2.1903
1888301231	2.4359	1.1000	2.4273
1888301631	2.6442	1.2352	2.6344
1888302031	2.8125	1.4171	2.8052
1888302431	2.9311	1.6353	2.9253
1888302831	2.9923	1.8761	2.9825
1888303231	2.9922	2.1244	2.9825
1888303631	2.9310	2.3651	2.9245
1888304031	2.8125	2.5829	2.8012
1888304431	2.6438	2.7652	2.6295
1888304831	2.4359	2.9000	2.4273
1888305231	2.2006	2.9797	2.2016
1888305631	1.9530	2.9989	1.9486
1888306031	1.7087	2.9566	1.6988
1888306431	1.4820	2.8554	1.4779
1888306831	1.2875	2.7017	1.2749
1888307231	1.1365	2.5044	1.1298
1888307631	1.0390	2.2766	1.0323
1888308031	1.0005	2.0312	0.9944
1888308431	1.0235	1.7844	1.0242
1888308831	1.1068	1.5504	1.1113
1888309231	1.2451	1.3441	1.2048
1888309631	1.4296	1.1786	1.4256
1888310031	1.6497	1.0634	1.6448
1888310431	1.8908	1.0060	1.8511
1888310831	2.1391	1.0097	2.1388
1888311231	2.3784	1.0744	2.3725
1888311631	2.5949	1.1962	2.5779
1888312031	2.7746	1.3676	2.7649
1888312431	2.9064	1.5775	2.8705
1888312831	2.9825	1.8139	2.9785
1888313231	2.9981	2.0618	2.9881
1888313631	2.9521	2.3059	2.9366
1888314031	2.8476	2.5307	2.8423
1888314431	2.6907	2.7232	2.6819
1888314831	2.4911	2.8711	2.4804
1888315231	2.2618	2.9651	2.2451
1888315631	2.0159	2.9999	2.0106
1888316031	1.7694	2.9731	1.7632
1888316431	1.5367	2.8862	1.5287
1888316831	1.3330	2.7451	1.3216
1888317231	1.1700	2.5577	1.1669
1888317631	1.0583	2.3364	1.0492
1888318031	1.0044	2.0939	0.9968
1888318431	1.0120	1.8457	1.0097
1888318831	1.0803	1.6074	1.0758
1888319231	1.2054	1.3929	1.2040
1888319631	1.3791	1.2161	1.3732
1888320031	1.5915	1.0872	1.5875
1888320431	1.8285	1.0148	1.8212
1888320831	2.0766	1.0029	2.0703
1888321231	2.3200	1.0526	2.3152
1888321631	2.5432	1.1604	2.5038
1888322031	2.7333	1.3201	2.7254
1888322431	2.8780	1.5214	2.8713
1888322831	2.9689	1.7526	2.9535
1888323231	3.0000	1.9985	2.9914
1888323631	2.9694	2.2455	2.9470
1888324031	2.8790	2.4768	2.8729
1888324431	2.7347	2.6784	2.7158
1888324831	2.5449	2.8385	2.5401
1888325231	2.3219	2.9468	2.3225
1888325631	2.0787	2.9969	2.0759
1888326031	1.8311	2.9856	1.8269
1888326431	1.5934	2.9136	1.5827
1888326831	1.3811	2.7855	1.3716
1888327231	1.2066	2.6088	1.2023
1888327631	1.0811	2.3945	1.0750
1888328031	1.0123	2.1563	1.0065
1888328431	1.0042	1.9081	0.9952
1888328831	1.0574	1.6660	1.0541
1888329231	1.1688	1.4440	1.1621
1888329631	1.3311	1.2566	1.3321
1888330031	1.5349	1.1147	1.5255
1888330431	1.7674	1.0274	1.7608
1888330831	2.0138	1.0001	2.0026
1888331231	2.2598	1.0343	2.2572
1888331631	2.4893	1.1279	2.4901
1888332031	2.6892	1.2754	2.6803
1888332431	2.8462	1.4672	2.8374
1888332831	2.9514	1.6922	2.9470
1888333231	2.9980	1.9361	2.9809
1888333631	2.9829	2.1840	2.9688
1888334031	2.9072	2.4206	2.8971
1888334431	2.7759	2.6308	2.7754
1888334831	2.5965	2.8026	2.5812
1888335231	2.3808	2.9247	2.3773
1888335631	2.1412	2.9900	2.1404
1888336031	1.8933	2.9943	1.8833
1888336431	1.6516	2.9373	1.6464
1888336831	1.4313	2.8226	1.4312
1888337231	1.2465	2.6574	1.2217
1888337631	1.1077	2.4514	1.1024
1888338031	1.0241	2.2181	1.0186
1888338431	1.0004	1.9709	0.9638
1888338831	1.0383	1.7259	1.0339
1888339231	1.1355	1.4973	1.1298
1888339631	1.2861	1.2998	1.2813
1888340031	1.4802	1.1457	1.4723
1888340431	1.7068	1.0440	1.7004
1888340831	1.9509	1.0012	1.9453
1888341231	2.1986	1.0199	2.1911
1888341631	2.4336	1.0989	2.4224
1888342031	2.6423	1.2335	2.6263
1888342431	2.8114	1.4154	2.8036
1888342831	2.9302	1.6330	2.9180
1888343231	2.9920	1.8735	2.9849
1888343631	2.9925	2.1219	2.9801
1888344031	2.9319	2.3628	2.9253
1888344431	2.8140	2.5808	2.8092
1888344831	2.6458	2.7635	2.6432
1888345231	2.4382	2.8989	2.4321
1888345631	2.2031	2.9792	2.1984
1888346031	1.9555	2.9990	1.9470
1888346431	1.7112	2.9574	1.7060
1888346831	1.4841	2.8567	1.4771
1888347231	1.2893	2.7035	1.2821
1888347631	1.1378	2.5066	1.1330
1888348031	1.0397	2.2790	1.0307
1888348431	1.0006	2.0337	0.9960
1888348831	1.0231	1.7864	1.0138
1888349231	1.1056	1.5527	1.1024
1888349631	1.2435	1.3461	1.2394
1888350031	1.4275	1.1801	1.4191
1888350431	1.6473	1.0643	1.6061
1888350831	1.8883	1.0063	1.8768
1888351231	2.1366	1.0094	2.1267
1888351631	2.3765	1.0736	2.3684
1888352031	2.5928	1.1947	2.5852
1888352431	2.7730	1.3656	2.7617
1888352831	2.9053	1.5752	2.8640
1888353231	2.9821	1.8114	2.9680
1888353631	2.9982	2.0593	2.9889
1888354031	2.9528	2.3035	2.9390
1888354431	2.8489	2.5285	2.8415
1888354831	2.6925	2.7214	2.6843
1888355231	2.4933	2.8698	2.4861
1888355631	2.2642	2.9645	2.2532
1888356031	2.0184	2.9998	2.0130
1888356431	1.7719	2.9736	1.7689
1888356831	1.5390	2.8874	1.5279
1888357231	1.3349	2.7468	1.3224
1888357631	1.1714	2.5598	1.1645
1888358031	1.0590	2.3383	1.0533
1888358431	1.0047	2.0965	0.9977
1888358831	1.0116	1.8482	1.0041
1888359231	1.0793	1.6098	1.0774
1888359631	1.2039	1.3949	1.1991
1888360031	1.3771	1.2177	1.3667
1888360431	1.5892	1.0883	1.5803
1888360831	1.8265	1.0152	1.8172
1888361231	2.0741	1.0027	2.0654
1888361631	2.3176	1.0518	2.2991
1888362031	2.5410	1.1590	2.5280
1888362431	2.7316	1.3183	2.7206
1888362831	2.8768	1.5192	2.8632
1888363231	2.9683	1.7501	2.9575
1888363631	3.0000	1.9959	2.9873
1888364031	2.9700	2.2430	2.9656
1888364431	2.8802	2.4746	2.8729
1888364831	2.7365	2.6765	2.7351
1888365231	2.5470	2.8371	2.5425
1888365631	2.3243	2.9459	2.3193
1888366031	2.0812	2.9967	2.0735
1888366431	1.8336	2.9861	1.8204
1888366831	1.5957	2.9146	1.5867
1888367231	1.3828	2.7868	1.3643
1888367631	1.2082	2.6108	1.2064
1888368031	1.0821	2.3968	1.0782
1888368431	1.0127	2.1589	1.0065
1888368831	1.0040	1.9106	0.9960
1888369231	1.0566	1.6684	1.0525
1888369631	1.1674	1.4461	1.1629
1888370031	1.3296	1.2580	1.3224
1888370431	1.5327	1.1159	1.5239
1888370831	1.7650	1.0280	1.7560
1888371231	2.0112	1.0001	2.0050
1888371631	2.2573	1.0337	2.2500
1888372031	2.4871	1.1267	2.4804
1888372431	2.6873	1.2736	2.6706
1888372831	2.8449	1.4650	2.8374
1888373231	2.9506	1.6897	2.9446
1888373631	2.9978	1.9336	2.9897
1888374031	2.9834	2.1815	2.9728
1888374431	2.9083	2.4183	2.8906
1888374831	2.7775	2.6288	2.7770
1888375231	2.5986	2.8011	2.5957
1888375631	2.3832	2.9237	2.3684
1888376031	2.1437	2.9896	2.1428
1888376431	1.8954	2.9945	1.8930
1888376831	1.6540	2.9382	1.6488
1888377231	1.4334	2.8240	1.4280
1888377631	1.2482	2.6593	1.2402
1888378031	1.1089	2.4537	1.1056
1888378431	1.0246	2.2206	1.0234
1888378831	1.0004	1.9734	0.9912
1888379231	1.0377	1.7279	1.0323
1888379631	1.1342	1.4996	1.1314
1888380031	1.2843	1.3016	1.2797
1888380431	1.4780	1.1470	1.4691
1888380831	1.7043	1.0447	1.6955
1888381231	1.9484	1.0013	1.9365
1888381631	2.1961	1.0194	2.1936
1888382031	2.4312	1.0978	2.4289
1888382431	2.6403	1.2319	2.6344
1888382831	2.8099	1.4134	2.7955
1888383231	2.9293	1.6306	2.9196
1888383631	2.9916	1.8710	2.9793
1888384031	2.9929	2.1194	2.9825
1888384431	2.9328	2.3604	2.9277
1888384831	2.8155	2.5787	2.8084
1888385231	2.6477	2.7619	2.6400
1888385631	2.4400	2.8980	2.4321
1888386031	2.2056	2.9786	2.2024
1888386431	1.9581	2.9991	1.9510
1888386831	1.7136	2.9581	1.7084
1888387231	1.4863	2.8580	1.4852
1888387631	1.2911	2.7053	1.2886
1888388031	1.1391	2.5088	1.1330
1888388431	1.0403	2.2810	1.0315
1888388831	1.0007	2.0363	0.9912
1888389231	1.0225	1.7889	1.0146
1888389631	1.1045	1.5550	1.0976
1888390031	1.2418	1.3480	1.2426
1888390431	1.4254	1.1815	1.4207
1888390831	1.6449	1.0652	1.6351
1888391231	1.8857	1.0066	1.8768
1888391631	2.1341	1.0090	2.1202
1888392031	2.3742	1.0726	2.3668
1888392431	2.5908	1.1932	2.5828
1888392831	2.7714	1.3636	2.7609
1888393231	2.9042	1.5729	2.8938
1888393631	2.9816	1.8089	2.9656
1888394031	2.9984	2.0567	2.9922
1888394431	2.9536	2.3010	2.9495
1888394831	2.8500	2.5268	2.8423
1888395231	2.6943	2.7196	2.6795
1888395631	2.4956	2.8686	2.4885
1888396031	2.2667	2.9638	2.2580
1888396431	2.0210	2.9998	2.0138
