time[us]	ref_X[V]	ref_Y[V]	sig_I[V]
494434107	1.1535	2.5324	1.1484
494434307	1.0934	2.4220	1.0887
494434507	1.0476	2.3049	1.0420
494434707	1.0170	2.1835	1.0089
494434907	1.0017	2.0588	0.9985
494435107	1.0022	1.9331	0.9952
494435307	1.0185	1.8084	1.0242
494435507	1.0502	1.6873	1.0492
494435707	1.0969	1.5706	1.0976
494435907	1.1579	1.4607	1.1516
494436107	1.2322	1.3593	1.2241
494436307	1.3183	1.2684	1.3119
494436507	1.4154	1.1886	1.4086
494436707	1.5219	1.1217	1.5166
494436907	1.6358	1.0687	1.6238
494437107	1.7550	1.0305	1.7495
494437307	1.8786	1.0074	1.8760
494437507	2.0041	1.0000	1.9945
494437707	2.1295	1.0084	2.1226
494437907	2.2524	1.0324	2.2387
494438107	2.3718	1.0717	2.3628
494438307	2.4853	1.1257	2.4812
494438507	2.5912	1.1935	2.5965
494438707	2.6873	1.2736	2.6722
494438907	2.7730	1.3656	2.7625
494439107	2.8465	1.4676	2.8374
494439307	2.9066	1.5780	2.8906
494439507	2.9522	1.6946	2.9406
494439707	2.9830	1.8165	2.9696
494439907	2.9983	1.9412	2.9962
494440107	2.9978	2.0669	2.9865
494440307	2.9815	2.1916	2.9785
494440507	2.9497	2.3132	2.9390
494440707	2.9029	2.4299	2.9019
494440907	2.8421	2.5393	2.8278
494441107	2.7678	2.6407	2.7649
494441307	2.6813	2.7320	2.6682
494441507	2.5841	2.8117	2.5828
494441707	2.4781	2.8783	2.4724
494441907	2.3642	2.9313	2.3539
494442107	2.2445	2.9697	2.2395
494442307	2.1209	2.9927	2.1194
494442507	1.9959	3.0000	1.9864
494442707	1.8705	2.9916	1.8640
494442907	1.7471	2.9675	1.7390
494443107	1.6277	2.9281	1.6246
494443307	1.5147	2.8743	1.5094
494443507	1.4088	2.8065	1.4038
494443707	1.3123	2.7260	1.3063
494443907	1.2267	2.6340	1.2201
494444107	1.1535	2.5324	1.1475
494444307	1.0934	2.4220	1.0879
494444507	1.0476	2.3049	1.0226
494444707	1.0170	2.1835	1.0130
494444907	1.0017	2.0588	0.9968
494445107	1.0022	1.9331	1.0073
494445307	1.0185	1.8084	1.0130
494445507	1.0502	1.6873	1.0468
494445707	1.0969	1.5706	1.0879
494445907	1.1579	1.4607	1.1556
494446107	1.2322	1.3593	1.2185
494446307	1.3183	1.2684	1.3168
494446507	1.4154	1.1886	1.4175
494446707	1.5219	1.1217	1.5158
494446907	1.6358	1.0687	1.6254
494447107	1.7550	1.0305	1.7463
494447307	1.8786	1.0074	1.8607
494447507	2.0041	1.0000	1.9921
494447707	2.1295	1.0084	2.1218
494447907	2.2524	1.0324	2.2185
494448107	2.3718	1.0717	2.3588
494448307	2.4853	1.1257	2.4788
494448507	2.5912	1.1935	2.5779
494448707	2.6873	1.2736	2.6787
494448907	2.7730	1.3656	2.7722
494449107	2.8465	1.4676	2.8415
494449307	2.9066	1.5780	2.9003
494449507	2.9522	1.6946	2.9454
494449707	2.9830	1.8165	2.9478
494449907	2.9983	1.9412	2.9881
494450107	2.9978	2.0669	2.9825
494450307	2.9815	2.1916	2.9648
494450507	2.9497	2.3132	2.9398
494450707	2.9029	2.4299	2.8930
494450907	2.8421	2.5393	2.8334
494451107	2.7678	2.6407	2.7496
494451307	2.6813	2.7320	2.6755
494451507	2.5841	2.8117	2.5699
494451707	2.4781	2.8783	2.4732
494451907	2.3642	2.9313	2.3596
494452107	2.2445	2.9697	2.2403
494452307	2.1209	2.9927	2.1114
494452507	1.9959	3.0000	1.9881
494452707	1.8705	2.9916	1.8672
494452907	1.7471	2.9675	1.7439
494453107	1.6277	2.9281	1.6214
494453307	1.5147	2.8743	1.5142
494453507	1.4088	2.8065	1.4006
494453707	1.3123	2.7260	1.3079
494453907	1.2267	2.6340	1.2233
494454107	1.1535	2.5324	1.1427
494454307	1.0934	2.4220	1.0887
494454507	1.0476	2.3049	1.0460
494454707	1.0170	2.1835	1.0138
494454907	1.0017	2.0588	0.9960
494455107	1.0022	1.9331	0.9993
494455307	1.0185	1.8084	1.0130
494455507	1.0502	1.6873	1.0428
494455707	1.0969	1.5706	1.0919
494455907	1.1579	1.4607	1.1548
494456107	1.2322	1.3593	1.2241
494456307	1.3183	1.2684	1.3136
494456507	1.4154	1.1886	1.4135
494456707	1.5219	1.1217	1.5142
494456907	1.6358	1.0687	1.6278
494457107	1.7550	1.0305	1.7479
494457307	1.8786	1.0074	1.8752
494457507	2.0041	1.0000	1.9945
494457707	2.1295	1.0084	2.1259
494457907	2.2524	1.0324	2.2435
494458107	2.3718	1.0717	2.3644
494458307	2.4853	1.1257	2.4724
494458507	2.5912	1.1935	2.5804
494458707	2.6873	1.2736	2.6585
494458907	2.7730	1.3656	2.7697
494459107	2.8465	1.4676	2.8334
494459307	2.9066	1.5780	2.8979
494459507	2.9522	1.6946	2.9390
494459707	2.9830	1.8165	2.9793
494459907	2.9983	1.9412	2.9865
494460107	2.9978	2.0669	2.9873
494460307	2.9815	2.1916	2.9728
494460507	2.9497	2.3132	2.9366
494460707	2.9029	2.4299	2.9043
494460907	2.8421	2.5393	2.8310
494461107	2.7678	2.6407	2.7585
494461307	2.6813	2.7320	2.6408
494461507	2.5841	2.8117	2.5788
494461707	2.4781	2.8783	2.4659
494461907	2.3642	2.9313	2.3515
494462107	2.2445	2.9697	2.2347
494462307	2.1209	2.9927	2.1178
494462507	1.9959	3.0000	1.9889
494462707	1.8705	2.9916	1.8656
494462907	1.7471	2.9675	1.7439
494463107	1.6277	2.9281	1.6238
494463307	1.5147	2.8743	1.5142
494463507	1.4088	2.8065	1.4038
494463707	1.3123	2.7260	1.3079
494463907	1.2267	2.6340	1.2265
494464107	1.1535	2.5324	1.1475
494464307	1.0934	2.4220	1.0895
494464507	1.0476	2.3049	1.0420
494464707	1.0170	2.1835	1.0081
494464907	1.0017	2.0588	0.9985
494465107	1.0022	1.9331	0.9985
494465307	1.0185	1.8084	1.0146
494465507	1.0502	1.6873	1.0500
494465707	1.0969	1.5706	1.0952
494465907	1.1579	1.4607	1.1508
494466107	1.2322	1.3593	1.2273
494466307	1.3183	1.2684	1.3152
494466507	1.4154	1.1886	1.4119
494466707	1.5219	1.1217	1.5126
494466907	1.6358	1.0687	1.6270
494467107	1.7550	1.0305	1.7447
494467307	1.8786	1.0074	1.8672
494467507	2.0041	1.0000	2.0034
494467707	2.1295	1.0084	2.1251
494467907	2.2524	1.0324	2.2451
494468107	2.3718	1.0717	2.3668
494468307	2.4853	1.1257	2.4804
494468507	2.5912	1.1935	2.5828
494468707	2.6873	1.2736	2.6795
494468907	2.7730	1.3656	2.7697
494469107	2.8465	1.4676	2.8399
494469307	2.9066	1.5780	2.8938
494469507	2.9522	1.6946	2.9358
494469707	2.9830	1.8165	2.9760
494469907	2.9983	1.9412	2.9930
494470107	2.9978	2.0669	2.9841
494470307	2.9815	2.1916	2.9768
494470507	2.9497	2.3132	2.9382
494470707	2.9029	2.4299	2.8955
494470907	2.8421	2.5393	2.8382
494471107	2.7678	2.6407	2.7593
494471307	2.6813	2.7320	2.6738
494471507	2.5841	2.8117	2.5675
494471707	2.4781	2.8783	2.4684
494471907	2.3642	2.9313	2.3539
494472107	2.2445	2.9697	2.2435
494472307	2.1209	2.9927	2.1081
494472507	1.9959	3.0000	1.9953
494472707	1.8705	2.9916	1.8656
494472907	1.7471	2.9675	1.7423
494473107	1.6277	2.9281	1.6182
494473307	1.5147	2.8743	1.5134
494473507	1.4088	2.8065	1.4078
494473707	1.3123	2.7260	1.3119
494473907	1.2267	2.6340	1.2241
494474107	1.1535	2.5324	1.1500
494474307	1.0934	2.4220	1.0847
494474507	1.0476	2.3049	1.0420
494474707	1.0170	2.1835	1.0089
494474907	1.0017	2.0588	0.9952
494475107	1.0022	1.9331	0.9993
494475307	1.0185	1.8084	1.0105
494475507	1.0502	1.6873	1.0492
494475707	1.0969	1.5706	1.0960
494475907	1.1579	1.4607	1.1532
494476107	1.2322	1.3593	1.2330
494476307	1.3183	1.2684	1.3111
494476507	1.4154	1.1886	1.4078
494476707	1.5219	1.1217	1.5158
494476907	1.6358	1.0687	1.6278
494477107	1.7550	1.0305	1.7455
494477307	1.8786	1.0074	1.8744
494477507	2.0041	1.0000	1.9937
494477707	2.1295	1.0084	2.1283
494477907	2.2524	1.0324	2.2363
494478107	2.3718	1.0717	2.3660
494478307	2.4853	1.1257	2.4829
494478507	2.5912	1.1935	2.5779
494478707	2.6873	1.2736	2.6738
494478907	2.7730	1.3656	2.7746
494479107	2.8465	1.4676	2.8310
494479307	2.9066	1.5780	2.9027
494479507	2.9522	1.6946	2.9333
494479707	2.9830	1.8165	2.9567
494479907	2.9983	1.9412	2.9922
494480107	2.9978	2.0669	2.9930
494480307	2.9815	2.1916	2.9688
494480507	2.9497	2.3132	2.9470
494480707	2.9029	2.4299	2.8947
494480907	2.8421	2.5393	2.8326
494481107	2.7678	2.6407	2.7593
494481307	2.6813	2.7320	2.6771
494481507	2.5841	2.8117	2.5699
494481707	2.4781	2.8783	2.4756
494481907	2.3642	2.9313	2.3684
494482107	2.2445	2.9697	2.2379
494482307	2.1209	2.9927	2.1186
494482507	1.9959	3.0000	1.9881
494482707	1.8705	2.9916	1.8656
494482907	1.7471	2.9675	1.7439
494483107	1.6277	2.9281	1.6246
494483307	1.5147	2.8743	1.5142
494483507	1.4088	2.8065	1.4030
494483707	1.3123	2.7260	1.3103
494483907	1.2267	2.6340	1.2193
494484107	1.1535	2.5324	1.1508
494484307	1.0934	2.4220	1.0887
494484507	1.0476	2.3049	1.0420
494484707	1.0170	2.1835	1.0105
494484907	1.0017	2.0588	0.9985
494485107	1.0022	1.9331	0.9977
494485307	1.0185	1.8084	1.0138
494485507	1.0502	1.6873	1.0460
494485707	1.0969	1.5706	1.0927
494485907	1.1579	1.4607	1.1516
494486107	1.2322	1.3593	1.2475
494486307	1.3183	1.2684	1.3127
494486507	1.4154	1.1886	1.4135
494486707	1.5219	1.1217	1.5142
494486907	1.6358	1.0687	1.6254
494487107	1.7550	1.0305	1.7503
494487307	1.8786	1.0074	1.8672
494487507	2.0041	1.0000	1.9977
494487707	2.1295	1.0084	2.1259
494487907	2.2524	1.0324	2.2484
494488107	2.3718	1.0717	2.3716
494488307	2.4853	1.1257	2.4829
494488507	2.5912	1.1935	2.5820
494488707	2.6873	1.2736	2.6795
494488907	2.7730	1.3656	2.7673
494489107	2.8465	1.4676	2.8350
494489307	2.9066	1.5780	2.8987
494489507	2.9522	1.6946	2.9454
494489707	2.9830	1.8165	2.9777
494489907	2.9983	1.9412	2.9922
494490107	2.9978	2.0669	2.9946
494490307	2.9815	2.1916	2.9728
494490507	2.9497	2.3132	2.9422
494490707	2.9029	2.4299	2.8955
494490907	2.8421	2.5393	2.8382
494491107	2.7678	2.6407	2.7665
494491307	2.6813	2.7320	2.6738
494491507	2.5841	2.8117	2.5771
494491707	2.4781	2.8783	2.4684
494491907	2.3642	2.9313	2.3579
494492107	2.2445	2.9697	2.2322
494492307	2.1209	2.9927	2.1154
494492507	1.9959	3.0000	1.9889
494492707	1.8705	2.9916	1.8615
494492907	1.7471	2.9675	1.7423
494493107	1.6277	2.9281	1.6230
494493307	1.5147	2.8743	1.5118
494493507	1.4088	2.8065	1.4022
494493707	1.3123	2.7260	1.3055
494493907	1.2267	2.6340	1.2233
494494107	1.1535	2.5324	1.1475
494494307	1.0934	2.4220	1.0887
494494507	1.0476	2.3049	1.0484
494494707	1.0170	2.1835	1.0081
494494907	1.0017	2.0588	0.9985
494495107	1.0022	1.9331	1.0009
494495307	1.0185	1.8084	1.0130
494495507	1.0502	1.6873	1.0436
494495707	1.0969	1.5706	1.0879
494495907	1.1579	1.4607	1.1524
494496107	1.2322	1.3593	1.2305
494496307	1.3183	1.2684	1.3119
494496507	1.4154	1.1886	1.4127
494496707	1.5219	1.1217	1.5215
494496907	1.6358	1.0687	1.6303
494497107	1.7550	1.0305	1.7511
494497307	1.8786	1.0074	1.8712
494497507	2.0041	1.0000	1.9961
494497707	2.1295	1.0084	2.1218
494497907	2.2524	1.0324	2.2411
494498107	2.3718	1.0717	2.3620
494498307	2.4853	1.1257	2.4812
494498507	2.5912	1.1935	2.5755
494498707	2.6873	1.2736	2.6795
494498907	2.7730	1.3656	2.7577
494499107	2.8465	1.4676	2.8374
494499307	2.9066	1.5780	2.9011
494499507	2.9522	1.6946	2.9414
494499707	2.9830	1.8165	2.9793
494499907	2.9983	1.9412	2.9914
494500107	2.9978	2.0669	2.9889
494500307	2.9815	2.1916	2.9696
494500507	2.9497	2.3132	2.9390
494500707	2.9029	2.4299	2.8801
494500907	2.8421	2.5393	2.8342
494501107	2.7678	2.6407	2.7593
494501307	2.6813	2.7320	2.6738
494501507	2.5841	2.8117	2.5804
494501707	2.4781	2.8783	2.4748
494501907	2.3642	2.9313	2.3628
494502107	2.2445	2.9697	2.2403
494502307	2.1209	2.9927	2.1073
494502507	1.9959	3.0000	1.9840
494502707	1.8705	2.9916	1.8358
494502907	1.7471	2.9675	1.7407
494503107	1.6277	2.9281	1.6029
494503307	1.5147	2.8743	1.5102
494503507	1.4088	2.8065	1.4078
494503707	1.3123	2.7260	1.3047
494503907	1.2267	2.6340	1.2185
494504107	1.1535	2.5324	1.1508
494504307	1.0934	2.4220	1.0960
494504507	1.0476	2.3049	1.0404
494504707	1.0170	2.1835	1.0089
494504907	1.0017	2.0588	0.9630
494505107	1.0022	1.9331	0.9944
494505307	1.0185	1.8084	1.0105
494505507	1.0502	1.6873	1.0484
494505707	1.0969	1.5706	1.0952
494505907	1.1579	1.4607	1.1508
494506107	1.2322	1.3593	1.2249
494506307	1.3183	1.2684	1.3111
494506507	1.4154	1.1886	1.4159
494506707	1.5219	1.1217	1.5182
494506907	1.6358	1.0687	1.6335
494507107	1.7550	1.0305	1.7503
494507307	1.8786	1.0074	1.8696
494507507	2.0041	1.0000	1.9977
494507707	2.1295	1.0084	2.1210
494507907	2.2524	1.0324	2.2475
494508107	2.3718	1.0717	2.3716
494508307	2.4853	1.1257	2.4756
494508507	2.5912	1.1935	2.5860
494508707	2.6873	1.2736	2.6819
494508907	2.7730	1.3656	2.7673
494509107	2.8465	1.4676	2.8447
494509307	2.9066	1.5780	2.8987
494509507	2.9522	1.6946	2.9462
494509707	2.9830	1.8165	2.9607
494509907	2.9983	1.9412	2.9946
494510107	2.9978	2.0669	2.9914
494510307	2.9815	2.1916	2.9752
494510507	2.9497	2.3132	2.9358
494510707	2.9029	2.4299	2.8955
494510907	2.8421	2.5393	2.8382
494511107	2.7678	2.6407	2.7609
494511307	2.6813	2.7320	2.6481
494511507	2.5841	2.8117	2.5820
494511707	2.4781	2.8783	2.4675
494511907	2.3642	2.9313	2.3547
494512107	2.2445	2.9697	2.2411
494512307	2.1209	2.9927	2.1154
494512507	1.9959	3.0000	1.9864
494512707	1.8705	2.9916	1.8648
494512907	1.7471	2.9675	1.7407
494513107	1.6277	2.9281	1.6198
494513307	1.5147	2.8743	1.5102
494513507	1.4088	2.8065	1.4046
494513707	1.3123	2.7260	1.2999
494513907	1.2267	2.6340	1.2209
494514107	1.1535	2.5324	1.1508
494514307	1.0934	2.4220	1.0952
494514507	1.0476	2.3049	1.0476
494514707	1.0170	2.1835	0.9848
494514907	1.0017	2.0588	0.9993
494515107	1.0022	1.9331	0.9993
494515307	1.0185	1.8084	1.0130
494515507	1.0502	1.6873	1.0468
494515707	1.0969	1.5706	1.0911
494515907	1.1579	1.4607	1.1508
494516107	1.2322	1.3593	1.2314
494516307	1.3183	1.2684	1.3103
494516507	1.4154	1.1886	1.4070
494516707	1.5219	1.1217	1.5126
494516907	1.6358	1.0687	1.6262
494517107	1.7550	1.0305	1.7455
494517307	1.8786	1.0074	1.8704
494517507	2.0041	1.0000	2.0010
494517707	2.1295	1.0084	2.1202
494517907	2.2524	1.0324	2.2427
494518107	2.3718	1.0717	2.3700
494518307	2.4853	1.1257	2.4772
494518507	2.5912	1.1935	2.5828
494518707	2.6873	1.2736	2.6811
494518907	2.7730	1.3656	2.7689
494519107	2.8465	1.4676	2.8431
494519307	2.9066	1.5780	2.9067
494519507	2.9522	1.6946	2.9470
494519707	2.9830	1.8165	2.9801
494519907	2.9983	1.9412	2.9857
494520107	2.9978	2.0669	2.9938
494520307	2.9815	2.1916	2.9704
494520507	2.9497	2.3132	2.9333
494520707	2.9029	2.4299	2.8898
494520907	2.8421	2.5393	2.8318
494521107	2.7678	2.6407	2.7544
494521307	2.6813	2.7320	2.6674
494521507	2.5841	2.8117	2.5667
494521707	2.4781	2.8783	2.4724
494521907	2.3642	2.9313	2.3515
494522107	2.2445	2.9697	2.2403
494522307	2.1209	2.9927	2.1130
494522507	1.9959	3.0000	1.9969
494522707	1.8705	2.9916	1.8656
494522907	1.7471	2.9675	1.7390
494523107	1.6277	2.9281	1.5932
494523307	1.5147	2.8743	1.5078
494523507	1.4088	2.8065	1.3982
494523707	1.3123	2.7260	1.3079
494523907	1.2267	2.6340	1.2217
494524107	1.1535	2.5324	1.1475
494524307	1.0934	2.4220	1.0629
494524507	1.0476	2.3049	1.0420
494524707	1.0170	2.1835	1.0114
494524907	1.0017	2.0588	0.9968
494525107	1.0022	1.9331	0.9968
494525307	1.0185	1.8084	1.0130
494525507	1.0502	1.6873	1.0476
494525707	1.0969	1.5706	1.0936
494525907	1.1579	1.4607	1.1532
494526107	1.2322	1.3593	1.2330
494526307	1.3183	1.2684	1.3095
494526507	1.4154	1.1886	1.4095
494526707	1.5219	1.1217	1.5118
494526907	1.6358	1.0687	1.6319
494527107	1.7550	1.0305	1.7479
494527307	1.8786	1.0074	1.8680
494527507	2.0041	1.0000	1.9961
494527707	2.1295	1.0084	2.1226
494527907	2.2524	1.0324	2.2419
494528107	2.3718	1.0717	2.3588
494528307	2.4853	1.1257	2.4772
494528507	2.5912	1.1935	2.5771
494528707	2.6873	1.2736	2.6803
494528907	2.7730	1.3656	2.7601
494529107	2.8465	1.4676	2.8318
494529307	2.9066	1.5780	2.8995
494529507	2.9522	1.6946	2.9422
494529707	2.9830	1.8165	2.9841
494529907	2.9983	1.9412	2.9889
494530107	2.9978	2.0669	2.9897
494530307	2.9815	2.1916	2.9696
494530507	2.9497	2.3132	2.9462
494530707	2.9029	2.4299	2.8971
494530907	2.8421	2.5393	2.8511
494531107	2.7678	2.6407	2.7560
494531307	2.6813	2.7320	2.6706
494531507	2.5841	2.8117	2.5812
494531707	2.4781	2.8783	2.4675
494531907	2.3642	2.9313	2.3579
494532107	2.2445	2.9697	2.2395
494532307	2.1209	2.9927	2.1170
494532507	1.9959	3.0000	1.9889
494532707	1.8705	2.9916	1.8333
494532907	1.7471	2.9675	1.7407
494533107	1.6277	2.9281	1.6198
494533307	1.5147	2.8743	1.5126
494533507	1.4088	2.8065	1.4103
494533707	1.3123	2.7260	1.3055
494533907	1.2267	2.6340	1.2168
494534107	1.1535	2.5324	1.1516
494534307	1.0934	2.4220	1.0919
494534507	1.0476	2.3049	1.0404
494534707	1.0170	2.1835	0.9944
494534907	1.0017	2.0588	1.0001
494535107	1.0022	1.9331	1.0017
494535307	1.0185	1.8084	1.0138
494535507	1.0502	1.6873	1.0508
494535707	1.0969	1.5706	1.0944
494535907	1.1579	1.4607	1.1492
494536107	1.2322	1.3593	1.2225
494536307	1.3183	1.2684	1.3168
494536507	1.4154	1.1886	1.4038
494536707	1.5219	1.1217	1.5142
494536907	1.6358	1.0687	1.6278
494537107	1.7550	1.0305	1.7471
494537307	1.8786	1.0074	1.8728
494537507	2.0041	1.0000	1.9961
494537707	2.1295	1.0084	2.1146
494537907	2.2524	1.0324	2.2467
494538107	2.3718	1.0717	2.3612
494538307	2.4853	1.1257	2.4780
494538507	2.5912	1.1935	2.5820
494538707	2.6873	1.2736	2.6771
494538907	2.7730	1.3656	2.7657
494539107	2.8465	1.4676	2.8342
494539307	2.9066	1.5780	2.8930
494539507	2.9522	1.6946	2.9470
494539707	2.9830	1.8165	2.9760
494539907	2.9983	1.9412	2.9833
494540107	2.9978	2.0669	2.9865
494540307	2.9815	2.1916	2.9777
494540507	2.9497	2.3132	2.9462
494540707	2.9029	2.4299	2.9003
494540907	2.8421	2.5393	2.8374
494541107	2.7678	2.6407	2.7649
494541307	2.6813	2.7320	2.6763
494541507	2.5841	2.8117	2.5739
494541707	2.4781	2.8783	2.4651
494541907	2.3642	2.9313	2.3523
494542107	2.2445	2.9697	2.2467
494542307	2.1209	2.9927	2.1138
494542507	1.9959	3.0000	1.9905
494542707	1.8705	2.9916	1.8591
494542907	1.7471	2.9675	1.7407
494543107	1.6277	2.9281	1.6343
494543307	1.5147	2.8743	1.5110
494543507	1.4088	2.8065	1.4078
494543707	1.3123	2.7260	1.3007
494543907	1.2267	2.6340	1.2193
494544107	1.1535	2.5324	1.1500
494544307	1.0934	2.4220	1.0911
494544507	1.0476	2.3049	1.0476
494544707	1.0170	2.1835	1.0275
494544907	1.0017	2.0588	0.9993
494545107	1.0022	1.9331	0.9968
494545307	1.0185	1.8084	1.0170
494545507	1.0502	1.6873	1.0468
494545707	1.0969	1.5706	1.0936
494545907	1.1579	1.4607	1.1500
494546107	1.2322	1.3593	1.2297
494546307	1.3183	1.2684	1.3136
494546507	1.4154	1.1886	1.4111
494546707	1.5219	1.1217	1.5231
494546907	1.6358	1.0687	1.6278
494547107	1.7550	1.0305	1.7495
494547307	1.8786	1.0074	1.8656
494547507	2.0041	1.0000	1.9953
494547707	2.1295	1.0084	2.1234
494547907	2.2524	1.0324	2.2435
494548107	2.3718	1.0717	2.3692
494548307	2.4853	1.1257	2.4764
494548507	2.5912	1.1935	2.5820
494548707	2.6873	1.2736	2.6698
494548907	2.7730	1.3656	2.7762
494549107	2.8465	1.4676	2.8350
494549307	2.9066	1.5780	2.8681
494549507	2.9522	1.6946	2.9478
494549707	2.9830	1.8165	2.9777
494549907	2.9983	1.9412	2.9841
494550107	2.9978	2.0669	2.9849
494550307	2.9815	2.1916	2.9656
494550507	1.2743	1.3119	8.6977
494550707	1.2747	1.3116	9.1119
494550907	1.2750	1.3112	9.5261
494551107	1.2750	1.3112	0.0379
494551307	1.2754	1.3108	0.4134
494551507	1.2758	1.3105	0.8276
494551707	1.2761	1.3101	1.2418
494551907	1.2765	1.3097	1.6560
494552107	1.2765	1.3097	2.0703
494552307	1.2768	1.3093	2.4845
494552507	1.2772	1.3090	2.6916
494552707	1.2775	1.3086	3.1058
494552907	1.2775	1.3086	3.5200
494553107	1.2779	1.3082	3.9342
494553307	1.2782	1.3079	4.3484
494553507	1.2786	1.3075	4.7626
494553707	1.2789	1.3071	5.1768
494553907	1.2789	1.3071	5.5911
494554107	1.2793	1.3068	6.0053
494554307	1.2796	1.3064	6.4195
494554507	1.2800	1.3060	6.8337
494554707	1.2804	1.3057	7.2479
494554907	1.2804	1.3057	7.4558
494555107	1.2807	1.3053	7.8692
494555307	1.2811	1.3049	8.2834
494555507	1.2814	1.3046	8.6977
494555707	1.9836	1.0001	9.1119
494555907	1.1022	1.5595	9.5261
494556107	2.0634	1.0020	0.0379
494556307	2.0148	1.0001	0.4134
494556507	2.1452	1.0106	0.8276
494556707	2.2731	1.0380	1.2418
494556907	2.3963	1.0819	1.6560
494557107	2.3963	1.0819	2.0703
494557307	2.5128	1.1415	2.4845
494557507	2.6205	1.2158	2.6916
494557707	2.7175	1.3035	3.1058
494557907	2.8023	1.4031	3.5200
494558107	2.8023	1.4031	3.9342
494558307	2.8733	1.5129	4.3484
494558507	1.2158	1.3795	4.7626
494558707	1.2864	1.2994	5.1768
494558907	1.2864	1.2994	20.7187
494559107	1.2868	1.2991	5.8489
494559307	1.2871	1.2987	14.2992
494559507	1.2875	1.2983	10.1563
494559707	1.2878	1.2980	5.8078
494559907	1.2878	1.2980	1.6649
494560107	1.2882	1.2976	50.3357
494560307	1.2886	1.2972	46.1927
494560507	1.2889	1.2969	41.8443
494560707	1.2893	1.2965	37.7014
494560907	1.2893	1.2965	33.3530
494561107	1.2896	1.2962	29.2100
494561307	1.2900	1.2958	25.0679
494561507	1.2904	1.2954	20.9258
494561707	1.2904	1.2954	16.5766
494561907	1.2907	1.2951	12.4344
494562107	1.2911	1.2947	8.0852
494562307	1.2914	1.2943	3.9431
494562507	1.2918	1.2940	52.4067
494562707	1.2918	1.2940	48.4709
494562907	1.2922	1.2936	44.1217
494563107	1.2925	1.2933	39.9796
494563307	1.2066	1.3912	35.6303
494563507	1.2066	1.3912	31.2819
494563707	1.2070	1.3908	27.1390
494563907	1.2073	1.3904	22.7905
494564107	1.2076	1.3900	18.6476
494564307	1.2079	1.3896	14.2992
494564507	1.2079	1.3896	10.1563
494564707	1.2082	1.3892	5.8078
494564907	1.2085	1.3888	1.6649
494565107	1.2088	1.3884	50.3357
494565307	1.2088	1.3884	46.1927
494565507	1.2091	1.3880	41.8443
494565707	1.2095	1.3876	37.7014
494565907	1.2098	1.3872	33.3530
494566107	1.2101	1.3868	29.2100
494566307	1.2101	1.3868	25.0679
494566507	1.2104	1.3864	0.2635
494566707	1.2107	1.3860	2.6932
494566907	1.2110	1.3856	50.0012
494567107	1.2113	1.3852	2.4853
494567307	1.2113	1.3852	21.2514
494567507	1.2117	1.3848	13.1541
494567707	1.2120	1.3844	0.5432
494567907	1.2123	1.3840	45.4715
494568107	1.2123	1.3840	42.7404
494568307	1.2126	1.3836	49.3783
494568507	1.2129	1.3832	15.1752
494568707	1.2132	1.3828	47.6651
494568907	1.2135	1.3824	45.3498
494569107	1.2135	1.3824	3.2823
494569307	1.2139	1.3820	30.3882
494569507	1.2142	1.3815	20.2078
494569707	1.2145	1.3811	19.3608
494569907	1.2145	1.3811	25.1437
494570107	1.2148	1.3807	36.7376
494570307	1.2151	1.3803	46.4708
494570507	1.2154	1.3799	0.3062
494570707	1.2158	1.3795	51.4703
494570907	1.2158	1.3795	40.1012
494571107	1.2161	1.3791	15.2719
494571307	1.2164	1.3787	25.0510
494571507	1.2167	1.3783	21.9621
494571707	1.2167	1.3783	2.7327
494571907	1.2170	1.3779	19.1311
494572107	1.2173	1.3775	28.4606
494572307	1.2177	1.3771	20.8259
494572507	1.2180	1.3767	12.1355
494572707	1.2180	1.3767	49.8497
494572907	1.2183	1.3763	46.5119
494573107	1.2186	1.3759	43.8219
494573307	1.2189	1.3755	49.1704
494573507	1.2193	1.3751	14.7642
494573707	1.2193	1.3751	42.3037
494573907	1.2196	1.3747	44.9429
494574107	1.2199	1.3743	3.6965
494574307	1.2202	1.3739	31.6260
494574507	1.2202	1.3739	19.5848
494574707	1.2205	1.3735	18.7403
494574907	1.2209	1.3731	24.7391
494575107	1.2212	1.3727	35.7021
494575307	1.2215	1.3724	48.7425
494575507	1.2215	1.3724	52.6985
494575707	1.2218	1.3720	52.3012
494575907	1.2221	1.3716	41.1360
494576107	1.2225	1.3712	13.0106
494576307	1.2225	1.3712	25.6683
494576507	1.2228	1.3708	22.5859
494576707	1.2231	1.3704	0.2635
494576907	1.2234	1.3700	20.3641
494577107	1.2238	1.3696	24.9575
494577307	1.2238	1.3696	22.2788
494577507	1.2241	1.3692	13.7722
494577707	1.2244	1.3688	2.3990
494577907	1.2247	1.3684	46.7174
494578107	1.2247	1.3684	41.9475
494578307	1.2250	1.3680	48.7626
494578507	1.2254	1.3676	13.7351
494578707	1.2257	1.3672	47.6642
494578907	1.2260	1.3668	44.7325
494579107	1.2260	1.3668	4.5201
494579307	1.2263	1.3664	32.0402
494579507	1.2267	1.3660	19.1779
494579707	1.2270	1.3656	18.3333
494579907	1.2273	1.3652	25.1493
494580107	1.2273	1.3652	36.5281
494580307	1.2276	1.3648	45.0315
494580507	1.2280	1.3644	51.2527
494580707	1.2283	1.3640	52.5075
494580907	1.2283	1.3640	40.3067
